customer_id,store_id,first_name,last_name,email,address_id,active,create_date,last_update,customer_id_old,segment
162,2, LAUREN, HUDSON,LAUREN.HUDSON@SAKILACUSTOMER.ORG,166,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,LH-00162, Consumer
163,1, CATHY, SPENCER,CATHY.SPENCER@SAKILACUSTOMER.ORG,167,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,CS-00163, Home Office
164,2, JOANN, GARDNER,JOANN.GARDNER@SAKILACUSTOMER.ORG,168,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,JG-00164, Corporate
165,2, LORRAINE, STEPHENS,LORRAINE.STEPHENS@SAKILACUSTOMER.ORG,169,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,LS-00165, Corporate
166,1, LYNN, PAYNE,LYNN.PAYNE@SAKILACUSTOMER.ORG,170,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,LP-00166, Consumer
167,2, SALLY, PIERCE,SALLY.PIERCE@SAKILACUSTOMER.ORG,171,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,SP-00167, Corporate
168,1, REGINA, BERRY,REGINA.BERRY@SAKILACUSTOMER.ORG,172,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,RB-00168, Consumer
169,2, ERICA, MATTHEWS,ERICA.MATTHEWS@SAKILACUSTOMER.ORG,173,0, 2006-02-14 22:04:36, 2006-02-15 04:57:20,EM-00169, Home Office
170,1, BEATRICE, ARNOLD,BEATRICE.ARNOLD@SAKILACUSTOMER.ORG,174,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,BA-00170, Consumer
171,2, DOLORES, WAGNER,DOLORES.WAGNER@SAKILACUSTOMER.ORG,175,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,DW-00171, Consumer
172,1, BERNICE, WILLIS,BERNICE.WILLIS@SAKILACUSTOMER.ORG,176,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,BW-00172, Consumer
173,1, AUDREY, RAY,AUDREY.RAY@SAKILACUSTOMER.ORG,177,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,AR-00173, Corporate
174,2, YVONNE, WATKINS,YVONNE.WATKINS@SAKILACUSTOMER.ORG,178,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,YW-00174, Consumer
175,1, ANNETTE, OLSON,ANNETTE.OLSON@SAKILACUSTOMER.ORG,179,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,AO-00175, Consumer
176,1, JUNE, CARROLL,JUNE.CARROLL@SAKILACUSTOMER.ORG,180,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,JC-00176, Corporate
177,2, SAMANTHA, DUNCAN,SAMANTHA.DUNCAN@SAKILACUSTOMER.ORG,181,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,SD-00177, Corporate
178,2, MARION, SNYDER,MARION.SNYDER@SAKILACUSTOMER.ORG,182,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,MS-00178, Consumer
179,1, DANA, HART,DANA.HART@SAKILACUSTOMER.ORG,183,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,DH-00179, Home Office
180,2, STACY, CUNNINGHAM,STACY.CUNNINGHAM@SAKILACUSTOMER.ORG,184,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,SC-00180, Consumer
181,2, ANA, BRADLEY,ANA.BRADLEY@SAKILACUSTOMER.ORG,185,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,AB-00181, Corporate
182,1, RENEE, LANE,RENEE.LANE@SAKILACUSTOMER.ORG,186,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,RL-00182, Corporate
183,2, IDA, ANDREWS,IDA.ANDREWS@SAKILACUSTOMER.ORG,187,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,IA-00183, Home Office
184,1, VIVIAN, RUIZ,VIVIAN.RUIZ@SAKILACUSTOMER.ORG,188,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,VR-00184, Corporate
185,1, ROBERTA, HARPER,ROBERTA.HARPER@SAKILACUSTOMER.ORG,189,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,RH-00185, Consumer
186,2, HOLLY, FOX,HOLLY.FOX@SAKILACUSTOMER.ORG,190,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,HF-00186, Consumer
187,2, BRITTANY, RILEY,BRITTANY.RILEY@SAKILACUSTOMER.ORG,191,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,BR-00187, Consumer
188,1, MELANIE, ARMSTRONG,MELANIE.ARMSTRONG@SAKILACUSTOMER.ORG,192,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,MA-00188, Corporate
189,1, LORETTA, CARPENTER,LORETTA.CARPENTER@SAKILACUSTOMER.ORG,193,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,LC-00189, Consumer
190,2, YOLANDA, WEAVER,YOLANDA.WEAVER@SAKILACUSTOMER.ORG,194,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,YW-00190, Corporate
191,1, JEANETTE, GREENE,JEANETTE.GREENE@SAKILACUSTOMER.ORG,195,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,JG-00191, Corporate
192,1, LAURIE, LAWRENCE,LAURIE.LAWRENCE@SAKILACUSTOMER.ORG,196,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,LL-00192, Consumer
193,2, KATIE, ELLIOTT,KATIE.ELLIOTT@SAKILACUSTOMER.ORG,197,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,KE-00193, Consumer
194,2, KRISTEN, CHAVEZ,KRISTEN.CHAVEZ@SAKILACUSTOMER.ORG,198,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,KC-00194, Corporate
195,1, VANESSA, SIMS,VANESSA.SIMS@SAKILACUSTOMER.ORG,199,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,VS-00195, Consumer
196,1, ALMA, AUSTIN,ALMA.AUSTIN@SAKILACUSTOMER.ORG,200,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,AA-00196, Corporate
197,2, SUE, PETERS,SUE.PETERS@SAKILACUSTOMER.ORG,201,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,SP-00197, Home Office
198,2, ELSIE, KELLEY,ELSIE.KELLEY@SAKILACUSTOMER.ORG,202,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,EK-00198, Consumer
199,2, BETH, FRANKLIN,BETH.FRANKLIN@SAKILACUSTOMER.ORG,203,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,BF-00199, Corporate
200,2, JEANNE, LAWSON,JEANNE.LAWSON@SAKILACUSTOMER.ORG,204,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,JL-00200, Corporate
201,1, VICKI, FIELDS,VICKI.FIELDS@SAKILACUSTOMER.ORG,205,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,VF-00201, Consumer
202,2, CARLA, GUTIERREZ,CARLA.GUTIERREZ@SAKILACUSTOMER.ORG,206,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,CG-00202, Consumer
203,1, TARA, RYAN,TARA.RYAN@SAKILACUSTOMER.ORG,207,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,TR-00203, Consumer
204,1, ROSEMARY, SCHMIDT,ROSEMARY.SCHMIDT@SAKILACUSTOMER.ORG,208,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,RS-00204, Corporate
205,2, EILEEN, CARR,EILEEN.CARR@SAKILACUSTOMER.ORG,209,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,EC-00205, Corporate
206,1, TERRI, VASQUEZ,TERRI.VASQUEZ@SAKILACUSTOMER.ORG,210,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,TV-00206, Consumer
207,1, GERTRUDE, CASTILLO,GERTRUDE.CASTILLO@SAKILACUSTOMER.ORG,211,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,GC-00207, Home Office
208,1, LUCY, WHEELER,LUCY.WHEELER@SAKILACUSTOMER.ORG,212,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,LW-00208, Corporate
209,2, TONYA, CHAPMAN,TONYA.CHAPMAN@SAKILACUSTOMER.ORG,213,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,TC-00209, Consumer
210,2, ELLA, OLIVER,ELLA.OLIVER@SAKILACUSTOMER.ORG,214,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,EO-00210, Corporate
211,1, STACEY, MONTGOMERY,STACEY.MONTGOMERY@SAKILACUSTOMER.ORG,215,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,SM-00211, Home Office
212,2, WILMA, RICHARDS,WILMA.RICHARDS@SAKILACUSTOMER.ORG,216,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,WR-00212, Home Office
213,1, GINA, WILLIAMSON,GINA.WILLIAMSON@SAKILACUSTOMER.ORG,217,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,GW-00213, Consumer
214,1, KRISTIN, JOHNSTON,KRISTIN.JOHNSTON@SAKILACUSTOMER.ORG,218,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,KJ-00214, Consumer
215,2, JESSIE, BANKS,JESSIE.BANKS@SAKILACUSTOMER.ORG,219,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,JB-00215, Home Office
216,1, NATALIE, MEYER,NATALIE.MEYER@SAKILACUSTOMER.ORG,220,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,NM-00216, Corporate
217,2, AGNES, BISHOP,AGNES.BISHOP@SAKILACUSTOMER.ORG,221,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,AB-00217, Consumer
218,1, VERA, MCCOY,VERA.MCCOY@SAKILACUSTOMER.ORG,222,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,VM-00218, Corporate
219,2, WILLIE, HOWELL,WILLIE.HOWELL@SAKILACUSTOMER.ORG,223,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,WH-00219, Corporate
220,2, CHARLENE, ALVAREZ,CHARLENE.ALVAREZ@SAKILACUSTOMER.ORG,224,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,CA-00220, Home Office
221,1, BESSIE, MORRISON,BESSIE.MORRISON@SAKILACUSTOMER.ORG,225,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,BM-00221, Consumer
222,2, DELORES, HANSEN,DELORES.HANSEN@SAKILACUSTOMER.ORG,226,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,DH-00222, Consumer
223,1, MELINDA, FERNANDEZ,MELINDA.FERNANDEZ@SAKILACUSTOMER.ORG,227,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,MF-00223, Home Office
224,2, PEARL, GARZA,PEARL.GARZA@SAKILACUSTOMER.ORG,228,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,PG-00224, Consumer
225,1, ARLENE, HARVEY,ARLENE.HARVEY@SAKILACUSTOMER.ORG,229,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,AH-00225, Consumer
226,2, MAUREEN, LITTLE,MAUREEN.LITTLE@SAKILACUSTOMER.ORG,230,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,ML-00226, Consumer
227,1, COLLEEN, BURTON,COLLEEN.BURTON@SAKILACUSTOMER.ORG,231,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,CB-00227, Consumer
228,2, ALLISON, STANLEY,ALLISON.STANLEY@SAKILACUSTOMER.ORG,232,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,AS-00228, Consumer
229,1, TAMARA, NGUYEN,TAMARA.NGUYEN@SAKILACUSTOMER.ORG,233,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,TN-00229, Home Office
230,2, JOY, GEORGE,JOY.GEORGE@SAKILACUSTOMER.ORG,234,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,JG-00230, Consumer
231,1, GEORGIA, JACOBS,GEORGIA.JACOBS@SAKILACUSTOMER.ORG,235,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,GJ-00231, Home Office
232,2, CONSTANCE, REID,CONSTANCE.REID@SAKILACUSTOMER.ORG,236,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,CR-00232, Corporate
233,2, LILLIE, KIM,LILLIE.KIM@SAKILACUSTOMER.ORG,237,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,LK-00233, Home Office
234,1, CLAUDIA, FULLER,CLAUDIA.FULLER@SAKILACUSTOMER.ORG,238,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,CF-00234, Corporate
235,1, JACKIE, LYNCH,JACKIE.LYNCH@SAKILACUSTOMER.ORG,239,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,JL-00235, Consumer
236,1, MARCIA, DEAN,MARCIA.DEAN@SAKILACUSTOMER.ORG,240,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,MD-00236, Home Office
237,1, TANYA, GILBERT,TANYA.GILBERT@SAKILACUSTOMER.ORG,241,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,TG-00237, Home Office
238,1, NELLIE, GARRETT,NELLIE.GARRETT@SAKILACUSTOMER.ORG,242,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,NG-00238, Corporate
239,2, MINNIE, ROMERO,MINNIE.ROMERO@SAKILACUSTOMER.ORG,243,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,MR-00239, Consumer
240,1, MARLENE, WELCH,MARLENE.WELCH@SAKILACUSTOMER.ORG,244,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,MW-00240, Corporate
241,2, HEIDI, LARSON,HEIDI.LARSON@SAKILACUSTOMER.ORG,245,0, 2006-02-14 22:04:36, 2006-02-15 04:57:20,HL-00241, Consumer
242,1, GLENDA, FRAZIER,GLENDA.FRAZIER@SAKILACUSTOMER.ORG,246,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,GF-00242, Consumer
243,1, LYDIA, BURKE,LYDIA.BURKE@SAKILACUSTOMER.ORG,247,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,LB-00243, Consumer
244,2, VIOLA, HANSON,VIOLA.HANSON@SAKILACUSTOMER.ORG,248,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,VH-00244, Consumer
245,1, COURTNEY, DAY,COURTNEY.DAY@SAKILACUSTOMER.ORG,249,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,CD-00245, Corporate
246,1, MARIAN, MENDOZA,MARIAN.MENDOZA@SAKILACUSTOMER.ORG,250,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,MM-00246, Corporate
247,1, STELLA, MORENO,STELLA.MORENO@SAKILACUSTOMER.ORG,251,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,SM-00247, Consumer
248,1, CAROLINE, BOWMAN,CAROLINE.BOWMAN@SAKILACUSTOMER.ORG,252,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,CB-00248, Corporate
249,2, DORA, MEDINA,DORA.MEDINA@SAKILACUSTOMER.ORG,253,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,DM-00249, Consumer
250,2, JO, FOWLER,JO.FOWLER@SAKILACUSTOMER.ORG,254,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,JF-00250, Corporate
251,2, VICKIE, BREWER,VICKIE.BREWER@SAKILACUSTOMER.ORG,255,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,VB-00251, Consumer
252,2, MATTIE, HOFFMAN,MATTIE.HOFFMAN@SAKILACUSTOMER.ORG,256,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,MH-00252, Corporate
253,1, TERRY, CARLSON,TERRY.CARLSON@SAKILACUSTOMER.ORG,258,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,TC-00253, Corporate
254,2, MAXINE, SILVA,MAXINE.SILVA@SAKILACUSTOMER.ORG,259,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,MS-00254, Consumer
255,2, IRMA, PEARSON,IRMA.PEARSON@SAKILACUSTOMER.ORG,260,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,IP-00255, Corporate
256,2, MABEL, HOLLAND,MABEL.HOLLAND@SAKILACUSTOMER.ORG,261,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,MH-00256, Consumer
257,2, MARSHA, DOUGLAS,MARSHA.DOUGLAS@SAKILACUSTOMER.ORG,262,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,MD-00257, Consumer
258,1, MYRTLE, FLEMING,MYRTLE.FLEMING@SAKILACUSTOMER.ORG,263,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,MF-00258, Corporate
259,2, LENA, JENSEN,LENA.JENSEN@SAKILACUSTOMER.ORG,264,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,LJ-00259, Corporate
260,1, CHRISTY, VARGAS,CHRISTY.VARGAS@SAKILACUSTOMER.ORG,265,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,CV-00260, Corporate
261,1, DEANNA, BYRD,DEANNA.BYRD@SAKILACUSTOMER.ORG,266,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,DB-00261, Consumer
262,2, PATSY, DAVIDSON,PATSY.DAVIDSON@SAKILACUSTOMER.ORG,267,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,PD-00262, Consumer
263,1, HILDA, HOPKINS,HILDA.HOPKINS@SAKILACUSTOMER.ORG,268,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,HH-00263, Home Office
264,1, GWENDOLYN, MAY,GWENDOLYN.MAY@SAKILACUSTOMER.ORG,269,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,GM-00264, Home Office
265,2, JENNIE, TERRY,JENNIE.TERRY@SAKILACUSTOMER.ORG,270,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,JT-00265, Corporate
266,2, NORA, HERRERA,NORA.HERRERA@SAKILACUSTOMER.ORG,271,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,NH-00266, Consumer
267,1, MARGIE, WADE,MARGIE.WADE@SAKILACUSTOMER.ORG,272,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,MW-00267, Home Office
268,1, NINA, SOTO,NINA.SOTO@SAKILACUSTOMER.ORG,273,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,NS-00268, Home Office
269,1, CASSANDRA, WALTERS,CASSANDRA.WALTERS@SAKILACUSTOMER.ORG,274,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,CW-00269, Consumer
270,1, LEAH, CURTIS,LEAH.CURTIS@SAKILACUSTOMER.ORG,275,1, 2006-02-14 22:04:36, 2006-02-15 04:57:20,LC-00270, Corporate
271,1, PENNY, NEAL,PENNY.NEAL@SAKILACUSTOMER.ORG,276,0, 2006-02-14 22:04:36, 2006-02-15 04:57:20,PN-00271, Consumer
272,1, KAY, CALDWELL,KAY.CALDWELL@SAKILACUSTOMER.ORG,277,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,KC-00272, Corporate
273,2, PRISCILLA, LOWE,PRISCILLA.LOWE@SAKILACUSTOMER.ORG,278,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,PL-00273, Consumer
274,1, NAOMI, JENNINGS,NAOMI.JENNINGS@SAKILACUSTOMER.ORG,279,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,NJ-00274, Corporate
275,2, CAROLE, BARNETT,CAROLE.BARNETT@SAKILACUSTOMER.ORG,280,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,CB-00275, Home Office
276,1, BRANDY, GRAVES,BRANDY.GRAVES@SAKILACUSTOMER.ORG,281,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,BG-00276, Consumer
277,2, OLGA, JIMENEZ,OLGA.JIMENEZ@SAKILACUSTOMER.ORG,282,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,OJ-00277, Corporate
278,2, BILLIE, HORTON,BILLIE.HORTON@SAKILACUSTOMER.ORG,283,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,BH-00278, Consumer
279,2, DIANNE, SHELTON,DIANNE.SHELTON@SAKILACUSTOMER.ORG,284,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,DS-00279, Consumer
280,2, TRACEY, BARRETT,TRACEY.BARRETT@SAKILACUSTOMER.ORG,285,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,TB-00280, Consumer
281,2, LEONA, OBRIEN,LEONA.OBRIEN@SAKILACUSTOMER.ORG,286,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,LO-00281, Corporate
282,2, JENNY, CASTRO,JENNY.CASTRO@SAKILACUSTOMER.ORG,287,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,JC-00282, Home Office
283,1, FELICIA, SUTTON,FELICIA.SUTTON@SAKILACUSTOMER.ORG,288,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,FS-00283, Consumer
284,1, SONIA, GREGORY,SONIA.GREGORY@SAKILACUSTOMER.ORG,289,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,SG-00284, Consumer
285,1, MIRIAM, MCKINNEY,MIRIAM.MCKINNEY@SAKILACUSTOMER.ORG,290,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,MM-00285, Consumer
286,1, VELMA, LUCAS,VELMA.LUCAS@SAKILACUSTOMER.ORG,291,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,VL-00286, Home Office
287,2, BECKY, MILES,BECKY.MILES@SAKILACUSTOMER.ORG,292,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,BM-00287, Consumer
288,1, BOBBIE, CRAIG,BOBBIE.CRAIG@SAKILACUSTOMER.ORG,293,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,BC-00288, Consumer
289,1, VIOLET, RODRIQUEZ,VIOLET.RODRIQUEZ@SAKILACUSTOMER.ORG,294,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,VR-00289, Corporate
290,1, KRISTINA, CHAMBERS,KRISTINA.CHAMBERS@SAKILACUSTOMER.ORG,295,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,KC-00290, Consumer
291,1, TONI, HOLT,TONI.HOLT@SAKILACUSTOMER.ORG,296,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,TH-00291, Consumer
292,2, MISTY, LAMBERT,MISTY.LAMBERT@SAKILACUSTOMER.ORG,297,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,ML-00292, Consumer
293,2, MAE, FLETCHER,MAE.FLETCHER@SAKILACUSTOMER.ORG,298,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,MF-00293, Consumer
294,2, SHELLY, WATTS,SHELLY.WATTS@SAKILACUSTOMER.ORG,299,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,SW-00294, Consumer
295,1, DAISY, BATES,DAISY.BATES@SAKILACUSTOMER.ORG,300,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,DB-00295, Home Office
296,2, RAMONA, HALE,RAMONA.HALE@SAKILACUSTOMER.ORG,301,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,RH-00296, Home Office
297,1, SHERRI, RHODES,SHERRI.RHODES@SAKILACUSTOMER.ORG,302,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,SR-00297, Consumer
298,1, ERIKA, PENA,ERIKA.PENA@SAKILACUSTOMER.ORG,303,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,EP-00298, Home Office
299,2, JAMES, GANNON,JAMES.GANNON@SAKILACUSTOMER.ORG,304,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,JG-00299, Corporate
300,1, JOHN, FARNSWORTH,JOHN.FARNSWORTH@SAKILACUSTOMER.ORG,305,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,JF-00300, Consumer
301,2, ROBERT, BAUGHMAN,ROBERT.BAUGHMAN@SAKILACUSTOMER.ORG,306,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,RB-00301, Consumer
302,1, MICHAEL, SILVERMAN,MICHAEL.SILVERMAN@SAKILACUSTOMER.ORG,307,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,MS-00302, Home Office
303,2, WILLIAM, SATTERFIELD,WILLIAM.SATTERFIELD@SAKILACUSTOMER.ORG,308,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,WS-00303, Consumer
304,2, DAVID, ROYAL,DAVID.ROYAL@SAKILACUSTOMER.ORG,309,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,DR-00304, Corporate
305,1, RICHARD, MCCRARY,RICHARD.MCCRARY@SAKILACUSTOMER.ORG,310,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,RM-00305, Consumer
306,1, CHARLES, KOWALSKI,CHARLES.KOWALSKI@SAKILACUSTOMER.ORG,311,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,CK-00306, Consumer
307,2, JOSEPH, JOY,JOSEPH.JOY@SAKILACUSTOMER.ORG,312,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,JJ-00307, Home Office
308,1, THOMAS, GRIGSBY,THOMAS.GRIGSBY@SAKILACUSTOMER.ORG,313,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,TG-00308, Corporate
309,1, CHRISTOPHER, GRECO,CHRISTOPHER.GRECO@SAKILACUSTOMER.ORG,314,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,CG-00309, Consumer
310,2, DANIEL, CABRAL,DANIEL.CABRAL@SAKILACUSTOMER.ORG,315,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,DC-00310, Consumer
311,2, PAUL, TROUT,PAUL.TROUT@SAKILACUSTOMER.ORG,316,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,PT-00311, Consumer
312,2, MARK, RINEHART,MARK.RINEHART@SAKILACUSTOMER.ORG,317,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,MR-00312, Consumer
313,2, DONALD, MAHON,DONALD.MAHON@SAKILACUSTOMER.ORG,318,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,DM-00313, Consumer
314,1, GEORGE, LINTON,GEORGE.LINTON@SAKILACUSTOMER.ORG,319,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,GL-00314, Consumer
315,2, KENNETH, GOODEN,KENNETH.GOODEN@SAKILACUSTOMER.ORG,320,0, 2006-02-14 22:04:37, 2006-02-15 04:57:20,KG-00315, Consumer
316,1, STEVEN, CURLEY,STEVEN.CURLEY@SAKILACUSTOMER.ORG,321,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,SC-00316, Home Office
317,2, EDWARD, BAUGH,EDWARD.BAUGH@SAKILACUSTOMER.ORG,322,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,EB-00317, Corporate
318,1, BRIAN, WYMAN,BRIAN.WYMAN@SAKILACUSTOMER.ORG,323,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,BW-00318, Consumer
319,2, RONALD, WEINER,RONALD.WEINER@SAKILACUSTOMER.ORG,324,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,RW-00319, Corporate
320,2, ANTHONY, SCHWAB,ANTHONY.SCHWAB@SAKILACUSTOMER.ORG,325,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,AS-00320, Corporate
321,1, KEVIN, SCHULER,KEVIN.SCHULER@SAKILACUSTOMER.ORG,326,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,KS-00321, Home Office
